"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA01003167"	"AT1G03070"	"AT1G03070"	"Bax inhibitor-1 family protein"	"-"	"-"	-6.19660125027124	33.3944623481174	3.73880583903966e-06	1.38536786338046e-05
"BraA03005716"	"AT4G27260"	"WES1"	"Auxin-responsive GH3 family protein"	"-"	"-"	-6.19243672319614	90.7885051617711	3.80126029933811e-10	5.35523309908681e-09
"BraA04000504"	"AT3G55240"	"AT3G55240"	"Plant protein 1589 of unknown function"	"-"	"-"	-6.1493325593746	32.5817440770754	4.51330332412315e-06	1.63774411799542e-05
"BraA08000969"	"AT5G41080"	"GDPD2"	"PLC-like phosphodiesterases superfamily protein"	"-"	"-"	-6.08841665583192	25.949475390978	3.23259144492887e-05	9.39839516135298e-05
"BraSca000714"	"AT2G47190"	"MYB2"	"myb domain protein 2"	"YES"	"-"	-6.08672991472218	18.9356134159283	0.000379545010060547	0.000851237790461692
"BraA09001455"	"AT1G64230"	"UBC28"	"ubiquitin-conjugating enzyme 28"	"-"	"-"	-6.07626782323879	114.565231314797	3.08021512251207e-11	6.7997377341981e-10
"BraA05000147"	"AT2G47190"	"MYB2"	"myb domain protein 2"	"YES"	"-"	-6.07409180049549	23.9409313570468	4.01928455532573e-05	0.000114098338173136
"BraA08003405"	"AT1G15380"	"GLYI4"	"Lactoylglutathione lyase / glyoxalase I family protein"	"-"	"-"	-6.05117086458979	37.4817930640633	2.4742002857385e-06	9.65070186186363e-06
"BraA08002156"	"AT4G27450"	"AT4G27450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-6.02426771895309	53.7749426995141	6.71928187435394e-08	4.17143522989841e-07
"BraA04002905"	"AT2G40340"	"DREB2C"	"Integrase-type DNA-binding superfamily protein"	"YES"	"-"	-6.01724295836441	63.2756601006036	1.4565222528713e-08	1.12941012752712e-07
"BraA08000133"	"AT1G53990"	"GLIP3"	"GDSL-motif lipase 3"	"-"	"-"	-5.94822131988318	20.450387017416	0.000109020528481073	0.000277823646225715
"BraA02003023"	"AT4G04540"	"CRK39"	"cysteine-rich RLK (RECEPTOR-like protein kinase) 39"	"-"	"-"	-5.91612170402775	54.9357681358379	5.52120501712448e-08	3.5265249178434e-07
"BraA03004877"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-5.91536567196157	43.9103768030154	2.90063884762528e-06	1.11045938139703e-05
"BraA06004093"	"AT3G29670"	"PMAT2"	"HXXXD-type acyl-transferase family protein"	"-"	"-"	-5.9067527621337	49.5067501119416	1.41930964822813e-07	7.94704643647734e-07
"BraA04002068"	"AT2G28570"	"AT2G28570"	"hypothetical protein"	"-"	"-"	-5.88324637654208	116.458898511888	2.56913335145707e-11	5.90954587589615e-10
"BraA08000121"	"AT1G54100"	"ALDH7B4"	"aldehyde dehydrogenase 7B4"	"-"	"-"	-5.8658583971984	66.5704202582054	8.90378380345541e-09	7.44393000593234e-08
"BraA02002878"	"AT4G00305"	"AT4G00305"	"RING/U-box superfamily protein"	"-"	"-"	-5.81298167210598	29.9487093842171	8.46499200033777e-06	2.85259169314995e-05
"BraA07001190"	"AT1G27300"	"AT1G27300"	"transmembrane protein"	"-"	"-"	-5.79572308916106	39.7462232714519	9.34585832546016e-07	4.11882911846426e-06
"BraA09006962"	"AT1G02470"	"AT1G02470"	"Polyketide cyclase/dehydrase and lipid transport superfamily protein"	"-"	"-"	-5.77357851484024	40.3436823461199	8.26169585782253e-07	3.69752214984336e-06
"BraA09000475"	"AT5G49360"	"BXL1"	"beta-xylosidase 1"	"-"	"-"	-5.75273931845812	62.8282559653748	1.55938259131496e-08	1.19773040589402e-07
"BraA04000208"	"AT3G60140"	"DIN2"	"Glycosyl hydrolase superfamily protein"	"-"	"-"	-5.74951047152014	13.1522404315992	0.00133809903283162	0.00266295677700427
"BraA03004811"	"AT3G50770"	"CML41"	"calmodulin-like 41"	"-"	"-"	-5.74940768988811	92.9971183751467	2.94827684376216e-10	4.36978882299596e-09
"BraA03004879"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-5.74844683884044	46.8844409663524	2.29585991209889e-07	1.20228249243e-06
"BraA05002324"	"AT5G49690"	"AT5G49690"	"UDP-Glycosyltransferase superfamily protein"	"-"	"-"	-5.74562588874215	19.5464849657624	0.000234718724782953	0.000552603975822771
"BraA10001068"	"AT5G55135"	"AT5G55135"	"hypothetical protein"	"-"	"-"	-5.74133012803486	59.5581291063992	2.44267042038216e-08	1.74814816471424e-07
"BraA04000885"	"AT4G13790"	"AT4G13790"	"SAUR-like auxin-responsive protein family"	"-"	"-"	-5.72073454943754	34.8641828336644	1.26524377706342e-05	4.07214929335006e-05
"BraA05004231"	"AT3G07720"	"AT3G07720"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-5.71378721884513	128.850365506388	8.29312806481771e-12	2.44018335985059e-10
"BraA07001075"	"AT1G29270"	"AT1G29270"	"transcription factor bHLH35-like protein"	"-"	"-"	-5.7063381730055	154.7410106729	1.01993571771951e-12	4.89234373482046e-11
"BraA08000120"	"AT1G54100"	"ALDH7B4"	"aldehyde dehydrogenase 7B4"	"-"	"-"	-5.68303778695353	77.8152678662369	1.87814387024503e-09	1.99567580124291e-08
"BraA05004230"	"AT3G07720"	"AT3G07720"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-5.67953230543045	129.52800236478	7.81647814055616e-12	2.33122472543036e-10
"BraA03005248"	"AT4G20200"	"AT4G20200"	"Terpenoid cyclases/Protein prenyltransferases superfamily protein"	"-"	"-"	-5.67829101857971	26.7282599389118	1.90688274654009e-05	5.85691140351762e-05
"BraA04002977"	"AT2G41231"	"AT2G41231"	"transmembrane protein"	"-"	"-"	-5.66075110235377	15.6113107993943	0.000906386008733012	0.00186632422482025
"BraA03006533"	"AT4G37740"	"GRF2"	"growth-regulating factor 2"	"YES"	"YES"	-5.65866596450984	38.0892441709729	1.32363576924664e-06	5.57131714624722e-06
"BraA07001074"	"AT1G29270"	"AT1G29270"	"transcription factor bHLH35-like protein"	"-"	"-"	-5.65386541228622	221.552480814499	1.33409795260131e-14	2.13465410357469e-12
"BraA02001297"	"AT4G28085"	"AT4G28085"	"transmembrane protein"	"-"	"-"	-5.63704845727708	60.1684327180463	2.35668673302423e-08	1.69461405541275e-07
"BraA09000389"	"AT3G29035"	"NAC3"	"NAC domain containing protein 3"	"YES"	"YES"	-5.63249004225227	25.9779539693745	2.32115893723852e-05	6.98738328250557e-05
"BraA03006472"	"AT4G37180"	"AT4G37180"	"Homeodomain-like superfamily protein"	"YES"	"-"	-5.62079895776687	25.2769813094961	2.79665697761036e-05	8.25330070088808e-05
"BraA09006197"	"AT1G15670"	"AT1G15670"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-5.6012597694038	34.5561606429864	2.86968137438093e-06	1.09976023440217e-05
"BraA07002008"	"AT3G55890"	"AT3G55890"	"Yippee family putative zinc-binding protein"	"-"	"-"	-5.59800422770627	41.8711967358592	6.05841977395676e-07	2.82207012037625e-06
"BraA09000476"	"AT5G49450"	"bZIP1"	"basic leucine-zipper 1"	"YES"	"-"	-5.59078164631275	81.2237437688475	1.21158980643696e-09	1.38618267990108e-08
"BraA08003937"	"AT1G04500"	"AT1G04500"	"CCT motif family protein"	"-"	"-"	-5.55807470053099	16.1724707715135	0.000611747826554862	0.00131009418775978
"BraA02003832"	"AT2G12880"	"AT2G12880"	"Zinc knuckle (CCHC-type) family protein"	"-"	"-"	-5.51949859248179	21.0422154849873	9.15498124362164e-05	0.00023783638758169
"BraA03005660"	"AT4G26260"	"MIOX4"	"myo-inositol oxygenase 4"	"-"	"-"	-5.50106068499065	31.7296370100121	8.31652032816563e-06	2.80773821213182e-05
"BraA09002940"	"AT4G09100"	"AT4G09100"	"RING/U-box superfamily protein"	"-"	"-"	-5.48056259903047	29.9896584235002	5.86959412565025e-05	0.000159518190960053
"BraA09002941"	"AT4G09100"	"AT4G09100"	"RING/U-box superfamily protein"	"-"	"-"	-5.45892559037857	29.3240914117852	6.59663277825663e-05	0.000177103229800568
"BraA02001942"	"AT1G67600"	"AT1G67600"	"Acid phosphatase/vanadium-dependent haloperoxidase-related protein"	"-"	"-"	-5.44739827317392	46.9399350115706	4.26165720198733e-07	2.06635230092378e-06
"BraA07001186"	"AT1G27300"	"AT1G27300"	"transmembrane protein"	"-"	"-"	-5.44544295732985	29.9614456244992	8.43866532418577e-06	2.84415717360818e-05
"BraA05003939"	"AT3G11690"	"AT3G11690"	"hypothetical protein"	"-"	"-"	-5.43994707007179	49.698701519619	1.37112722069493e-07	7.69889339263669e-07
"BraA08001734"	"AT3G22080"	"AT3G22080"	"ubiquitin carboxyl-terminal hydrolase-like protein"	"-"	"-"	-5.42049409881068	12.0124119575622	0.00226829308902507	0.00428944554904404
"BraA09006779"	"AT1G06160"	"ORA59"	"octadecanoid-responsive AP2/ERF 59"	"YES"	"-"	-5.366611452979	28.2231095578314	1.29991758003882e-05	4.1727183001949e-05
"BraA09001187"	"AT2G17880"	"AT2G17880"	"Chaperone DnaJ-domain superfamily protein"	"-"	"YES"	-5.36126365967984	38.842646169751	1.12863998515774e-06	4.85020919714621e-06
"BraA05003938"	"AT3G11690"	"AT3G11690"	"hypothetical protein"	"-"	"-"	-5.35834198904166	50.0663227498718	1.28368463505818e-07	7.26934923407653e-07
"BraA03004878"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-5.33241661103868	36.8574137397608	4.71501999192338e-06	1.70360892109696e-05
"BraA02001544"	"AT5G54080"	"HGO"	"homogentisate 1,2-dioxygenase"	"-"	"-"	-5.31910292825276	54.6980411450852	5.74644558141593e-08	3.64279449364426e-07
"BraA03005800"	"AT4G32480"	"AT4G32480"	"sugar phosphate exchanger, putative (DUF506)"	"-"	"-"	-5.31317572770151	32.9905705342794	4.10412882705023e-06	1.50638538043579e-05
"BraA09006353"	"AT1G13520"	"AT1G13520"	"hypothetical protein (DUF1262)"	"-"	"-"	-5.30818331857474	20.4938671578851	0.000107621955401884	0.000274770659721022
"BraA08001424"	"AT4G19160"	"AT4G19160"	"transglutaminase family protein"	"-"	"-"	-5.28144660829249	129.637170652537	7.7424807283091e-12	2.31861912630142e-10
"BraA10001507"	"AT5G59845"	"AT5G59845"	"Gibberellin-regulated family protein"	"-"	"-"	-5.27965562191599	16.7151390088664	0.00067455461471472	0.00142965403743221
"BraA05000878"	"AT2G38400"	"AGT3"	"alanine:glyoxylate aminotransferase 3"	"-"	"YES"	-5.25736955063026	31.1961932847113	6.26049778413883e-06	2.18668533980413e-05
"BraA02000813"	"AT5G18000"	"VDD"	"VERDANDI"	"YES"	"-"	-5.23347747643168	34.7377647576154	7.32296038813486e-06	2.50901242057368e-05
"BraA09001126"	"AT1G49150"	"AT1G49150"	"transmembrane protein"	"-"	"-"	-5.23319978403864	21.6748860886613	7.61522307519311e-05	0.000201468616285227
"BraA06004925"	"AT5G42900"	"COR27"	"cold regulated protein 27"	"-"	"-"	-5.22627948897576	24.391444034171	3.55262743319745e-05	0.000101960128257556
"BraA09005104"	"AT3G57520"	"SIP2"	"seed imbibition 2"	"-"	"-"	-5.20280889083669	47.1955064686098	2.16657854159662e-07	1.14222145768012e-06
"BraA03002933"	"AT4G11910"	"AT4G11910"	"STAY-GREEN-like protein"	"-"	"YES"	-5.19424473398947	34.3177231430621	3.02852620716266e-06	1.15337600742204e-05
"BraA06001593"	"AT1G14080"	"FUT6"	"fucosyltransferase 6"	"-"	"-"	-5.19390617041189	22.2075230032403	0.00017089310980208	0.000416516328660373
"BraA07001523"	"AT1G21000"	"AT1G21000"	"PLATZ transcription factor family protein"	"-"	"-"	-5.15134880472589	53.9145579040849	6.56143576971915e-08	4.0850108920197e-07
"BraA09005103"	"AT3G57520"	"SIP2"	"seed imbibition 2"	"-"	"-"	-5.14775338593741	50.0395840289059	1.28983820226647e-07	7.29766699183037e-07
"BraA07001856"	"AT2G28110"	"FRA8"	"Exostosin family protein"	"-"	"-"	-5.12639796552131	63.2857525248226	1.45428772904752e-08	1.12807647942147e-07
