"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA01002424"	"AT3G51160"	"MUR1"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	-3.08955936594138	0.899959305111543	0.353525436829799	1
"BraA07001351"	"AT1G24020"	"MLP423"	"MLP-like protein 423"	"-"	"-"	-2.9758575682569	3.44755221221205	0.0742418202426958	1
"BraSca001167"	"AT3G15450"	"AT3G15450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-2.95443090168849	5.98091382815044	0.0212333449376428	1
"BraA09001187"	"AT2G17880"	"AT2G17880"	"Chaperone DnaJ-domain superfamily protein"	"-"	"YES"	-2.88751433604769	11.0182460489673	0.00258128184055048	1
"BraA09005537"	"AT3G63000"	"NPL41"	"NPL4-like protein 1"	"-"	"-"	-2.87860175061008	4.69228993483734	0.0392556413001897	1
"BraA06002606"	"AT3G47340"	"ASN1"	"glutamine-dependent asparagine synthase 1"	"-"	"YES"	-2.86939374072353	2.73487117665351	0.109712676194265	1
"BraA03000283"	"AT5G06760"	"LEA4-5"	"Late Embryogenesis Abundant 4-5"	"-"	"-"	-2.81235106511425	0.845960035154899	0.365808674150578	1
"BraA06002605"	"AT3G47340"	"ASN1"	"glutamine-dependent asparagine synthase 1"	"-"	"YES"	-2.77730882894047	3.88968738400821	0.0588627828635478	1
"BraA01000918"	"AT4G29020"	"AT4G29020"	"glycine-rich protein"	"-"	"-"	-2.7354095053164	9.64168635204935	0.00442070522978515	1
"BraA01000972"	"AT4G28460"	"AT4G28460"	"transmembrane protein"	"-"	"-"	-2.71848009132101	1.57149483716484	0.220692003352074	1
"BraA09006227"	"AT1G15040"	"GAT1_2.1"	"Class I glutamine amidotransferase-like superfamily protein"	"-"	"-"	-2.70836088188011	1.17779414066997	0.290042004986858	1
"BraA06001104"	"AT5G02500"	"HSC70-1"	"heat shock cognate protein 70-1"	"-"	"YES"	-2.6803541022005	0.685121923499865	0.415945451645118	1
"BraA02001942"	"AT1G67600"	"AT1G67600"	"Acid phosphatase/vanadium-dependent haloperoxidase-related protein"	"-"	"-"	-2.64374105586726	1.83725134186887	0.187834302029653	1
"BraA01003979"	"AT3G15450"	"AT3G15450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-2.6168765890356	5.42737348200316	0.0275136723259081	1
"BraA04002977"	"AT2G41231"	"AT2G41231"	"transmembrane protein"	"-"	"-"	-2.61480071630517	2.1139091503345	0.162849234914308	1
"BraA09004944"	"AT3G55840"	"AT3G55840"	"Hs1pro-1 protein"	"-"	"-"	-2.59923644859116	2.81891500268815	0.104649193017223	1
"BraA02001731"	"AT5G44750"	"REV1"	"DNA-directed DNA polymerase"	"-"	"-"	-2.59682129240496	2.18050355663029	0.156717509546526	1
"BraA06002607"	"AT3G47340"	"ASN1"	"glutamine-dependent asparagine synthase 1"	"-"	"YES"	-2.57056780282788	2.79649285164599	0.105973154690481	1
"BraA02001657"	"AT5G52760"	"AT5G52760"	"Copper transport protein family"	"-"	"-"	-2.43051287361911	1.74209485099297	0.19790950132716	1
"BraA09005927"	"AT2G20670"	"AT2G20670"	"sugar phosphate exchanger, putative (DUF506)"	"-"	"-"	-2.34825843980688	4.00752563750041	0.0553947646854766	1
"BraA08003014"	"AT1G27110"	"AT1G27110"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	-2.32690332034387	1.19767568678426	0.283413910953473	1
"BraA01000296"	"AT4G35770"	"SEN1"	"Rhodanese/Cell cycle control phosphatase superfamily protein"	"-"	"YES"	-2.29393731146704	5.06924283924987	0.0326593226918798	1
"BraA08003163"	"AT1G21000"	"AT1G21000"	"PLATZ transcription factor family protein"	"-"	"-"	-2.28861267030797	5.03469751950596	0.0332094968682522	1
"BraA10002795"	"AT5G07070"	"CIPK2"	"CBL-interacting protein kinase 2"	"-"	"-"	-2.28561446701561	1.93466625330568	0.175559222713693	1
"BraA06002072"	"AT1G19020"	"AT1G19020"	"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase"	"-"	"-"	-2.27443668982356	2.04130688933062	0.16449795424354	1
"BraA08002838"	"AT1G02250"	"NAC005"	"NAC domain containing protein 5"	"YES"	"-"	-2.2491051121193	3.93778042995385	0.0573265558943029	1
"BraA07000988"	"AT1G30720"	"AT1G30720"	"FAD-binding Berberine family protein"	"-"	"-"	-2.16353505140453	2.90431254593475	0.099778568122651	1
"BraA04003065"	"AT2G42840"	"PDF1"	"protodermal factor 1"	"-"	"YES"	-2.15003908639265	3.5904297471529	0.0688236413350322	1
"BraA08000381"	"AT1G49200"	"AT1G49200"	"RING/U-box superfamily protein"	"-"	"-"	-2.1493178874686	6.51061326374419	0.0166729069668232	1
"BraA02002771"	"AT1G80840"	"WRKY40"	"WRKY DNA-binding protein 40"	"YES"	"YES"	-2.14068863898247	1.7368467944054	0.19856579025068	1
"BraA03006514"	"AT4G37610"	"BT5"	"BTB and TAZ domain protein 5"	"-"	"-"	-2.13787767055644	5.00297137912511	0.0337238344894503	1
"BraA05003569"	"AT3G15450"	"AT3G15450"	"aluminum induced protein with YGL and LRDR motifs"	"-"	"-"	-2.13192389713228	6.67606422421859	0.0154779963146993	1
"BraA03005726"	"AT4G27410"	"RD26"	"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein"	"YES"	"-"	-2.07520685127511	3.50983071929612	0.0718227919829236	1
"BraA03006083"	"AT4G31730"	"GDU1"	"glutamine dumper 1"	"-"	"-"	-2.03880533424688	8.74256489224438	0.00635578740571359	1
"BraA03006084"	"AT4G31730"	"GDU1"	"glutamine dumper 1"	"-"	"-"	-2.03872164042502	8.6933991524873	0.00648729915327509	1
"BraA09002169"	"AT5G44390"	"AT5G44390"	"FAD-binding Berberine family protein"	"-"	"-"	-2.03528877553058	2.89781364277674	0.10013990546377	1
"BraA10000119"	"AT1G02400"	"GA2OX6"	"gibberellin 2-oxidase 6"	"-"	"-"	-2.02943997002832	1.02629688548538	0.319985529005891	1
"BraA07003204"	"AT1G68440"	"AT1G68440"	"transmembrane protein"	"-"	"-"	-2.02505630314649	3.76146086292773	0.0629168882464787	1
"BraA04002870"	"AT2G40000"	"HSPRO2"	"ortholog of sugar beet HS1 PRO-1 2"	"-"	"-"	-1.97415701870301	5.87169507834661	0.0223350731618728	1
"BraA07002122"	"AT3G58120"	"BZIP61"	"Basic-leucine zipper (bZIP) transcription factor family protein"	"YES"	"-"	-1.95071506387987	3.25652753044846	0.0822591155352131	1
"BraA07002008"	"AT3G55890"	"AT3G55890"	"Yippee family putative zinc-binding protein"	"-"	"-"	-1.94039981875279	1.05025074454109	0.31450613572963	1
"BraA10000797"	"AT5G51990"	"CBF4"	"C-repeat-binding factor 4"	"YES"	"YES"	-1.91616743409937	0.477272797942555	0.496257319859534	1
"BraA03004877"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-1.89402265739023	1.27890669120728	0.272660623662108	1
"BraA03004878"	"AT3G51910"	"HSFA7A"	"heat shock transcription factor A7A"	"YES"	"-"	-1.89391928388021	1.16556918429854	0.292373359059335	1
"BraA07001241"	"AT1G25400"	"AT1G25400"	"transmembrane protein"	"-"	"-"	-1.89039991958818	7.18583638242658	0.0123487735682033	1
"BraA08002426"	"AT1G25400"	"AT1G25400"	"transmembrane protein"	"-"	"-"	-1.89010266582472	7.18605974213873	0.012347564496065	1
"BraA03003441"	"AT3G05900"	"AT3G05900"	"neurofilament protein-like protein"	"-"	"-"	-1.89005790311332	3.69233225865484	0.0652325200319168	1
"BraA08002297"	"AT4G35720"	"AT4G35720"	"DUF241 domain protein, putative (DUF241)"	"-"	"-"	-1.87999669529326	4.68353665173509	0.0394254678219674	1
"BraA05003564"	"AT3G15500"	"NAC3"	"NAC domain containing protein 3"	"YES"	"-"	-1.87639821044331	2.67180149264739	0.11369932624888	1
"BraA05004393"	"AT3G05960"	"STP6"	"sugar transporter 6"	"-"	"-"	-1.87233237234667	0.352083391343527	0.560273023059623	1
"BraA01002703"	"AT3G45730"	"AT3G45730"	"hypothetical protein"	"-"	"-"	-1.86065240119483	1.92315549929717	0.176806040594871	1
"BraA09000587"	"AT5G26717"	"AT5G26717"	"Putative membrane lipoprotein"	"-"	"-"	-1.85685912683147	0.235867156376459	0.633029685686725	1
"BraA07004022"	"AT1G78340"	"GSTU22"	"glutathione S-transferase TAU 22"	"-"	"-"	-1.85673177439627	0.325789265908331	0.575162477258638	1
"BraA01000173"	"AT4G37290"	"AT4G37290"	"transmembrane protein"	"-"	"-"	-1.85667238358732	0.341657673525739	0.565068092969725	1
"BraA09005397"	"AT3G61390"	"AT3G61390"	"RING/U-box superfamily protein"	"-"	"-"	-1.85644485964528	0.388523499041769	0.539752173942329	1
"BraA09005152"	"AT3G58000"	"AT3G58000"	"VQ motif-containing protein"	"-"	"-"	-1.85625740898198	1.14374360666835	0.295435280563046	1
"BraA03005660"	"AT4G26260"	"MIOX4"	"myo-inositol oxygenase 4"	"-"	"-"	-1.85566869816746	0.6559956199516	0.425898108248035	1
"BraA08003937"	"AT1G04500"	"AT1G04500"	"CCT motif family protein"	"-"	"-"	-1.85112115054153	0.431480974345089	0.518359642019546	1
"BraA02002838"	"AT1G80165"	"#N/A"	"#N/A"	"-"	"-"	-1.85096522291214	0.824246781037349	0.375862142819501	1
"BraA04000510"	"AT3G55240"	"AT3G55240"	"Plant protein 1589 of unknown function"	"-"	"-"	-1.85092359359975	0.688879162095223	0.414687670834055	1
"BraA01003973"	"AT3G15500"	"NAC3"	"NAC domain containing protein 3"	"YES"	"-"	-1.85088519534078	0.496145628912278	0.487946081688484	1
"BraA09002941"	"AT4G09100"	"AT4G09100"	"RING/U-box superfamily protein"	"-"	"-"	-1.85076928691018	1.37107912965755	0.259474526327592	1
"BraA09002940"	"AT4G09100"	"AT4G09100"	"RING/U-box superfamily protein"	"-"	"-"	-1.85076927801162	1.38895357806141	0.256519929396988	1
"BraA05001202"	"AT2G34180"	"CIPK13"	"CBL-interacting protein kinase 13"	"-"	"-"	-1.84227402628565	2.28451427553928	0.142239506306239	1
"BraA05004306"	"AT3G06970"	"AT3G06970"	"RNA-binding (RRM/RBD/RNP motifs) family protein"	"-"	"-"	-1.84149878968067	4.05430392665418	0.0540821918909166	1
"BraA07001534"	"AT1G20900"	"ESC"	"Putative AT-hook DNA-binding family protein"	"-"	"YES"	-1.83866081945491	3.3927272349828	0.0764480782365054	1
"BraA05001380"	"AT2G32150"	"AT2G32150"	"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"	"-"	"-"	-1.83758348802135	5.67558020659965	0.0244748580830229	1
"BraA02000891"	"AT5G42330"	"AT5G42330"	"hypothetical protein"	"-"	"-"	-1.8317404565456	0.516707229492416	0.480130086115935	1
"BraA04001635"	"AT2G22510"	"AT2G22510"	"hydroxyproline-rich glycoprotein family protein"	"-"	"-"	-1.83122668867922	0.362815133417659	0.554413105849382	1
"BraA02000888"	"AT5G42330"	"AT5G42330"	"hypothetical protein"	"-"	"-"	-1.8312168944658	0.555284389145964	0.46438148452854	1
"BraA03002996"	"AT4G05010"	"FBS3"	"F-box family protein"	"-"	"-"	-1.82060628997678	2.52026689554487	0.123986298912176	1
"BraA03001479"	"AT5G54165"	"AT5G54165"	"Avr9/Cf-9 rapidly elicited protein"	"-"	"-"	-1.81794099096575	1.41913413641361	0.243870119030615	1
"BraA08002162"	"AT4G27320"	"PHOS34"	"Adenine nucleotide alpha hydrolases-like superfamily protein"	"-"	"-"	-1.81064733693309	4.8423365310121	0.0364674275720152	1
"BraA09002147"	"AT5G44260"	"AT5G44260"	"Zinc finger C-x8-C-x5-C-x3-H type family protein"	"YES"	"-"	-1.79409007312834	5.89706180034574	0.0220736907780521	1
"BraA03004555"	"AT2G15910"	"AT2G15910"	"CSL zinc finger domain-containing protein"	"-"	"-"	-1.78062234722918	8.09911055956216	0.00833052119667801	1
"BraA05001398"	"AT2G31945"	"AT2G31945"	"transmembrane protein"	"-"	"-"	-1.77093591751217	2.01268549602963	0.167382283868009	1
"BraA02003527"	"AT2G38470"	"WRKY33"	"WRKY DNA-binding protein 33"	"YES"	"-"	-1.76859267881199	2.80552538302874	0.105437495827484	1
"BraA09006013"	"AT1G19180"	"JAZ1"	"jasmonate-zim-domain protein 1"	"-"	"YES"	-1.76792173179252	1.31976182759134	0.260668848012645	1
"BraA09006898"	"AT1G03850"	"GRXS13"	"Glutaredoxin family protein"	"-"	"-"	-1.76112005585123	3.52073960414219	0.0744829332033808	1
"BraA04002778"	"AT2G38470"	"WRKY33"	"WRKY DNA-binding protein 33"	"YES"	"-"	-1.7507899152597	2.72738045331215	0.11017758396945	1
"BraA08002165"	"AT4G27160"	"SESA3"	"seed storage albumin 3"	"-"	"-"	-1.7418857673417	1.39320073306293	0.248117187784449	1
"BraA05002634"	"AT3G21330"	"AT3G21330"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-1.74125745914072	0.545048290238313	0.466690639182224	1
"BraA01000240"	"AT4G36500"	"AT4G36500"	"hypothetical protein"	"-"	"-"	-1.74124376677098	1.28853355127083	0.266253767717357	1
"BraA06003093"	"AT5G63160"	"BT1"	"BTB and TAZ domain protein 1"	"-"	"-"	-1.74074149989331	2.77783559140441	0.107089583739846	1
"BraA05002495"	"AT5G19270"	"AT5G19270"	"reverse transcriptase-like protein"	"-"	"-"	-1.73597976983289	4.38767697364137	0.0456764365631389	1
"BraA02001391"	"AT5G56550"	"OXS3"	"oxidative stress 3"	"-"	"-"	-1.72094855727841	5.06076189266798	0.032793449767707	1
"BraA02000458"	"AT1G54960"	"NP2"	"NPK1-related protein kinase 2"	"-"	"-"	-1.71215830882908	3.56499122689023	0.0696581708427901	1
"BraA02003858"	"AT3G30775"	"ERD5"	"Methylenetetrahydrofolate reductase family protein"	"-"	"-"	-1.69300753796364	4.52519077433465	0.0426432803185642	1
"BraA04000208"	"AT3G60140"	"DIN2"	"Glycosyl hydrolase superfamily protein"	"-"	"-"	-1.6800296786665	0.365837018156533	0.550932057105037	1
"BraA07002850"	"AT1G69930"	"GSTU11"	"glutathione S-transferase TAU 11"	"-"	"-"	-1.67840125028854	2.61349226604942	0.117535416560094	1
"BraA03002224"	"AT2G40000"	"HSPRO2"	"ortholog of sugar beet HS1 PRO-1 2"	"-"	"-"	-1.67371416313445	2.96734902236292	0.0963505386606202	1
"BraA10001678"	"AT5G21940"	"AT5G21940"	"hybrid signal transduction histidine kinase M-like protein"	"-"	"-"	-1.6629494583571	5.6494915670603	0.0247761511299654	1
"BraA03001349"	"AT5G56550"	"OXS3"	"oxidative stress 3"	"-"	"-"	-1.65932338676029	5.86852508519635	0.0223679760824536	1
"BraA08000382"	"AT1G49200"	"AT1G49200"	"RING/U-box superfamily protein"	"-"	"-"	-1.64668101679963	10.0621672526103	0.00371629783039598	1
"BraA05003939"	"AT3G11690"	"AT3G11690"	"hypothetical protein"	"-"	"-"	-1.64174249189834	6.31963725728566	0.0181795310909527	1
"BraA08004011"	"AT1G02660"	"AT1G02660"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	-1.63782413883087	3.36026947439423	0.0777893037491078	1
"BraA03002774"	"AT5G50200"	"WR3"	"nitrate transmembrane transporter"	"-"	"-"	-1.62891697304301	4.98484720453198	0.0339959485150384	1
"BraA05003938"	"AT3G11690"	"AT3G11690"	"hypothetical protein"	"-"	"-"	-1.62061186171774	6.30643576863484	0.0182890704578164	1
"BraA03003954"	"AT3G15630"	"AT3G15630"	"plant/protein"	"-"	"-"	-1.60652956622042	8.33738256634181	0.00753925877899519	1
"BraA05002493"	"AT5G19270"	"AT5G19270"	"reverse transcriptase-like protein"	"-"	"-"	-1.59324313855158	3.2806150117428	0.0811957732061331	1
"BraA01000283"	"AT4G35900"	"FD"	"Basic-leucine zipper (bZIP) transcription factor family protein"	"YES"	"YES"	-1.58935094180549	1.62919906666152	0.212574595517446	1
"BraA07001119"	"AT1G28370"	"ERF11"	"ERF domain protein 11"	"YES"	"-"	-1.58881818707423	4.01998665492985	0.0550416552501717	1
"BraA08002730"	"AT1G30250"	"AT1G30250"	"hypothetical protein"	"-"	"-"	-1.58793205982391	0.45533015211305	0.50552822622183	1
"BraA07001118"	"AT1G28370"	"ERF11"	"ERF domain protein 11"	"YES"	"-"	-1.58069258469729	4.00442241005301	0.0554830963276528	1
"BraA06003928"	"AT5G49360"	"BXL1"	"beta-xylosidase 1"	"-"	"-"	-1.56890631268732	4.97079943133048	0.0342544357943696	1
"BraA03004772"	"AT3G49790"	"AT3G49790"	"Carbohydrate-binding protein"	"-"	"-"	-1.56615014267924	4.62750321164671	0.0405321627217603	1
"BraA09003198"	"AT3G54620"	"BZIP25"	"basic leucine zipper 25"	"YES"	"-"	-1.56548888857446	4.59796287062809	0.041046060185776	1
"BraA06002344"	"AT1G21670"	"AT1G21670"	"DPP6 amino-terminal domain protein"	"-"	"-"	-1.55971657181078	3.40716874802775	0.0758597859309833	1
"BraA02000603"	"AT5G14690"	"AT5G14690"	"transmembrane protein"	"-"	"-"	-1.55663087308012	1.19051617287449	0.284742120788763	1
"BraA02001921"	"AT1G67260"	"TCP1"	"TCP family transcription factor"	"YES"	"-"	-1.55521269960111	1.36744910376113	0.252428372744434	1
"BraA01000140"	"AT4G37610"	"BT5"	"BTB and TAZ domain protein 5"	"-"	"-"	-1.5514673987945	4.35723058882111	0.0463800962197049	1
"BraA06003537"	"AT5G23530"	"CXE18"	"carboxyesterase 18"	"-"	"-"	-1.55130507571108	0.834388462152466	0.370049910447024	1
"BraA10001774"	"AT5G20250"	"DIN10"	"Raffinose synthase family protein"	"-"	"-"	-1.55112683693716	7.06852350869645	0.013002066565828	1
"BraA06001724"	"AT1G15380"	"GLYI4"	"Lactoylglutathione lyase / glyoxalase I family protein"	"-"	"-"	-1.55076324351867	0.60427984931354	0.443679729977037	1
"BraA04003328"	"AT2G47880"	"AT2G47880"	"Glutaredoxin family protein"	"-"	"-"	-1.55029852264821	0.887150100399774	0.356903723021475	1
"BraA02001022"	"AT5G21170"	"AKINBETA1"	"5'-AMP-activated protein kinase beta-2 subunit protein"	"-"	"-"	-1.54597729916309	3.54039065006457	0.070668546622509	1
"BraA09005770"	"AT2G22880"	"AT2G22880"	"VQ motif-containing protein"	"-"	"-"	-1.5418000603016	1.2060717388398	0.281768513236456	1
"BraA03003029"	"AT4G03210"	"XTH9"	"xyloglucan endotransglucosylase/hydrolase 9"	"-"	"YES"	-1.53954489452644	4.44617132650301	0.0443577452800097	1
"BraA01004532"	"AT3G07350"	"AT3G07350"	"sulfate/thiosulfate import ATP-binding protein, putative (DUF506)"	"-"	"-"	-1.53480520735024	2.79721947474267	0.105929947398761	1
"BraA01000037"	"AT4G39250"	"RL1"	"RAD-like 1"	"YES"	"-"	-1.53253216540613	1.05741320909779	0.315442883965686	1
"BraA08002088"	"AT4G29020"	"AT4G29020"	"glycine-rich protein"	"-"	"-"	-1.52453639708488	2.04772761628466	0.163859116594184	1
"BraA08002087"	"AT4G29020"	"AT4G29020"	"glycine-rich protein"	"-"	"-"	-1.5174546860476	1.84738454456681	0.185286603929951	1
"BraA09005104"	"AT3G57520"	"SIP2"	"seed imbibition 2"	"-"	"-"	-1.51665487676735	4.81573044587955	0.0369453403790014	1
"BraA01004298"	"AT3G11150"	"AT3G11150"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"-"	"-"	-1.51514117171105	1.95868997903747	0.172943947179309	1
"BraA03002998"	"AT4G05070"	"AT4G05070"	"Wound-responsive family protein"	"-"	"-"	-1.50964223763033	4.64063123356523	0.0402698082923921	1
"BraA03003685"	"AT3G10480"	"NAC050"	"NAC domain containing protein 50"	"YES"	"-"	-1.5048483642281	10.6062061513037	0.00300306896942408	1
"BraA06000801"	"AT4G12170"	"AT4G12170"	"Thioredoxin superfamily protein"	"-"	"-"	-1.50131006208784	0.642309721087709	0.429843621391525	1
"BraA09006973"	"AT4G01690"	"PPOX"	"Flavin containing amine oxidoreductase family"	"-"	"-"	-1.4944020786209	3.54164560770821	0.0705248876421803	1
"BraA07004169"	"AT1G80440"	"AT1G80440"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-1.49179234952137	6.22127284649959	0.0190133738117854	1
"BraA01001353"	"AT4G21970"	"AT4G21970"	"senescence regulator (Protein of unknown function, DUF584)"	"-"	"-"	-1.48657991370108	0.563197169770149	0.459438454349356	1
"BraA06004947"	"AT4G39580"	"AT4G39580"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-1.48275006608149	2.76553890496133	0.107832841532969	1
"BraA10001068"	"AT5G55135"	"AT5G55135"	"hypothetical protein"	"-"	"-"	-1.48248591587461	1.83022672766477	0.187176289539056	1
"BraA02002025"	"AT1G68620"	"AT1G68620"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	-1.48086852377078	6.16367626686839	0.0195210715925521	1
"BraA03000838"	"AT5G17300"	"RVE1"	"Homeodomain-like superfamily protein"	"YES"	"-"	-1.47622167745661	3.75190240084218	0.0632314778355217	1
"BraA05000760"	"AT2G40000"	"HSPRO2"	"ortholog of sugar beet HS1 PRO-1 2"	"-"	"-"	-1.46747089228807	3.39724926831843	0.0762633122004273	1
"BraA05004416"	"AT3G05725"	"AT3G05725"	"hypothetical protein (DUF3511)"	"-"	"-"	-1.46386013388953	1.82851038574662	0.187475424471462	1
"BraA06002992"	"AT5G62280"	"AT5G62280"	"DUF1442 family protein (DUF1442)"	"-"	"-"	-1.46055581889066	5.06748627800533	0.0326870528982588	1
"BraA03000258"	"AT5G06320"	"NHL3"	"NDR1/HIN1-like 3"	"-"	"-"	-1.46028668368822	1.19704734040361	0.283537557799496	1
"BraA10002539"	"AT5G10210"	"AT5G10210"	"nitric oxide synthase-interacting protein"	"-"	"-"	-1.45816142582967	2.71033771594601	0.111243865241063	1
"BraA04002459"	"AT2G33580"	"LYK5"	"Protein kinase superfamily protein"	"-"	"-"	-1.45642083847967	1.87824635627594	0.181774139591573	1
"BraA03003684"	"AT3G10480"	"NAC050"	"NAC domain containing protein 50"	"YES"	"-"	-1.44854277383113	9.64860213564057	0.0043811867457921	1
"BraA09006608"	"AT1G09080"	"BIP3"	"Heat shock protein 70 (Hsp 70) family protein"	"-"	"YES"	-1.4447993808136	0.658028706294419	0.424320702461092	1
"BraA01000143"	"AT4G37610"	"BT5"	"BTB and TAZ domain protein 5"	"-"	"-"	-1.44168168663372	3.77876247511869	0.0623519328328123	1
"BraA07000698"	"AT2G04040"	"DTX1"	"MATE efflux family protein"	"-"	"-"	-1.43925666956067	0.708458600406812	0.407318803226012	1
